t,x,y,z,vx,vy,vz,phi1,phi2,phi3,omega1,omega2,omega3,alpha1,alpha2,alpha3,tau1,tau2,tau3,valid
8.421052631578946901e-01,2.905801487878551664e-02,8.304984724260814147e-03,-7.055383014637336414e-01,-6.896283621577815708e-03,2.677778509926062589e-02,-1.819628474836256990e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428570953e-01,2.894988645560362533e-02,8.713017032170616849e-03,-7.058160290355208755e-01,-7.490526133766474415e-03,2.748932055182810169e-02,-1.874219075385255909e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.721804511278195005e-01,2.883256107264707199e-02,9.131691541121341252e-03,-7.061019972571946912e-01,-8.119645061932608335e-03,2.819294002656752909e-02,-1.929226307117188483e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.872180451127819056e-01,2.870550688048108950e-02,9.560877383964085097e-03,-7.063962675148123260e-01,-8.784617567886997616e-03,2.888705682791229898e-02,-1.984633361955542505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.022556390977443108e-01,2.856817761918608103e-02,1.000041922771772139e-02,-7.066988986758003799e-01,-9.486382153693091041e-03,2.957000338173320850e-02,-2.040423550190540933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.172932330827067160e-01,2.842001324238310062e-02,1.045013604373089440e-02,-7.070099471067546881e-01,-1.022583293962873140e-02,3.024002946125819297e-02,-2.096580300479144662e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.323308270676691212e-01,2.826044062938701251e-02,1.090981985291375467e-02,-7.073294666912393058e-01,-1.100381366527375393e-02,3.089530064993404462e-02,-2.153087159845048712e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.473684210526315264e-01,2.808887438964581193e-02,1.137923444980849796e-02,-7.076575088475863806e-01,-1.182111141464101123e-02,3.153389706881069149e-02,-2.209927793678685692e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.624060150375939315e-01,2.790471776359868677e-02,1.185811410969028583e-02,-7.079941225466955812e-01,-1.267845006794344337e-02,3.215381239704967475e-02,-2.267085985737223031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.774436090225563367e-01,2.770736362403252578e-02,1.234616228332760177e-02,-7.083393543298334150e-01,-1.357648348442304538e-02,3.275295321511399738e-02,-2.324545638144564011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.924812030075187419e-01,2.749619558193549737e-02,1.284305028448203337e-02,-7.086932483264329896e-01,-1.451578842266012213e-02,3.332913870107150067e-02,-2.382290771391350551e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.007518796992481036e+00,2.727058920073368448e-02,1.334841597569134779e-02,-7.090558462718934418e-01,-1.549685720693539000e-02,3.388010071122450617e-02,-2.440305524334956955e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.022556390977443552e+00,2.702991332265062760e-02,1.386186245835410724e-02,-7.094271875253795878e-01,-1.652009015053259797e-02,3.440348427694991246e-02,-2.498574154199495814e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.037593984962406068e+00,2.677353151074762794e-02,1.438295677361781273e-02,-7.098073090876210189e-01,-1.758578774934427963e-02,3.489684855017839010e-02,-2.557081036575815577e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.052631578947368363e+00,2.650080360998189125e-02,1.491122862106361059e-02,-7.101962456187118633e-01,-1.869414266177659226e-02,3.535766823034355855e-02,-2.615810665421497774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.067669172932330657e+00,2.621108743035856226e-02,1.544616910267607168e-02,-7.105940294559105475e-01,-1.984523149373543585e-02,3.578333550587341205e-02,-2.674747653060864302e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.082706766917293173e+00,2.590374055494816530e-02,1.598722950008464941e-02,-7.110006906314388919e-01,-2.103900641041127687e-02,3.617116254335842745e-02,-2.733876730184971182e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097744360902255689e+00,2.557812227519150675e-02,1.653382009356108365e-02,-7.114162568902817618e-01,-2.227528659965655883e-02,3.651838455739570694e-02,-2.793182745851610638e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.112781954887217983e+00,2.523359565551728731e-02,1.708530903175077553e-02,-7.118407537079868286e-01,-2.355374961495829839e-02,3.682216349375613124e-02,-2.852650667485307975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127819548872180277e+00,2.486952972885170601e-02,1.764102126160282946e-02,-7.122742043084634433e-01,-2.487392262933860176e-02,3.707959235793315683e-02,-2.912265580877327828e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.142857142857142794e+00,2.448530182410236719e-02,1.820023752843985196e-02,-7.127166296817830649e-01,-2.623517363495487392e-02,3.728770022028694842e-02,-2.972012690185673114e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.157894736842105310e+00,2.408030002614960224e-02,1.876219345656953211e-02,-7.131680486019777998e-01,-2.763670262670373315e-02,3.744345792787795446e-02,-3.031877317935078101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.172932330827067604e+00,2.365392576827506782e-02,1.932607872128268636e-02,-7.136284776448406086e-01,-2.907753281174214194e-02,3.754378455166966500e-02,-3.091844905017012909e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.187969924812029898e+00,2.320559655629984841e-02,1.989103632350093520e-02,-7.140979312057245121e-01,-3.055650189050453450e-02,3.758555459605177063e-02,-3.151901010689687338e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.203007518796992414e+00,2.273474882299112571e-02,2.045616197872726985e-02,-7.145764215173422418e-01,-3.207225345849478576e-02,3.756560599557588753e-02,-3.212031312578044612e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.218045112781954931e+00,2.224084091052744641e-02,2.102050363230974564e-02,-7.150639586675655579e-01,-3.362322858184390445e-02,3.748074892138769654e-02,-3.272221606673766936e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.233082706766917225e+00,2.172335617798788407e-02,2.158306111334613170e-02,-7.155605506172251218e-01,-3.520765760331788508e-02,3.732777541706595870e-02,-3.332457807335265781e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248120300751879519e+00,2.118180622995067403e-02,2.214278593983033325e-02,-7.160662032179092584e-01,-3.682355223910931813e-02,3.710346988042717564e-02,-3.392725947287696109e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263157894736842035e+00,2.061573426135257514e-02,2.269858128786453669e-02,-7.165809202297646063e-01,-3.846869803031684881e-02,3.680462040430954734e-02,-3.453012177622945961e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.278195488721804551e+00,2.002471851277301193e-02,2.324930213792734610e-02,-7.171047033392944359e-01,-4.014064721647599837e-02,3.642803098540251666e-02,-3.513302767799639237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293233082706766846e+00,1.940837582926901658e-02,2.379375561129245392e-02,-7.176375521771590771e-01,-4.183671210181529737e-02,3.597053460582929491e-02,-3.573584105643132919e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.308270676691729140e+00,1.876636531480047748e-02,2.433070150972761747e-02,-7.181794643359747932e-01,-4.355395898803412352e-02,3.542900718741281291e-02,-3.633842697345525397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.323308270676691656e+00,1.809839207315354706e-02,2.485885307156408125e-02,-7.187304353881136532e-01,-4.528920275029260645e-02,3.480038241335950411e-02,-3.694065167465649530e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.338345864661654172e+00,1.740421102509637566e-02,2.537687795710602892e-02,-7.192904589035031826e-01,-4.703900213572705102e-02,3.408166740647786130e-02,-3.754238258929072647e-02,2.383149444394838667e-01,9.053516404886963187e-01,1.900874144029067736e-01,3.065403190900478289e-02,-9.124028031853548271e-02,1.298114690476260269e-01,1.145515320823004668e+00,-3.135714254998801298e+00,4.308507755268394135e+00,2.966887592928422190e+00,8.825308475577714473e-01,2.349430032286936143e+00,1.000000000000000000e+00
