t,sx,sy,sz,vx,vy,vz,ax,ay,az,jx,jy,jz,Fx,Fy,Fz
4.496240601503759038e+00,1.007797879458748568e-02,-3.763213508884739184e-02,-9.239556098487671232e-01,8.386074914030861027e-02,2.063228272855759104e-02,-4.409210235499583241e-02,-1.161839208900090070e-01,1.686092920049112043e-01,3.902962117156091176e-02,-3.217602021549468283e-01,-5.849822591943203420e-01,8.810054236116977855e-03,-1.161839208900090209e-02,1.686092920049112043e-02,-9.770970378828439662e-01
4.511278195488721110e+00,1.132572909536424047e-02,-3.730314329770843818e-02,-9.246142311932161739e-01,8.207858421480351829e-02,2.310154081057524261e-02,-4.350421423285891903e-02,-1.207553437479255976e-01,1.597979889410621190e-01,3.915818717464691900e-02,-2.863821841431627435e-01,-5.865975291073605158e-01,8.286606937838324541e-03,-1.207553437479256045e-02,1.597979889410621260e-02,-9.770841812825353800e-01
4.526315789473684070e+00,1.254618298059978834e-02,-3.693801669692018536e-02,-9.252639978759102934e-01,8.023164216228988177e-02,2.543818740489088223e-02,-4.291445216801315077e-02,-1.248015883620530175e-01,1.509766810037269924e-01,3.927884243284927857e-02,-2.519255325269902368e-01,-5.863308028391123194e-01,7.757925166580248444e-03,-1.248015883620530279e-02,1.509766810037269959e-02,-9.770721157567151538e-01
4.541353383458646142e+00,1.373842520341758341e-02,-3.653874952414062210e-02,-9.259048826146513145e-01,7.832771314708500410e-02,2.764228076244829371e-02,-4.232293571086231943e-02,-1.283371182523495579e-01,1.421728525265010534e-01,3.939150823228843024e-02,-2.184696063133700628e-01,-5.842909118934007662e-01,7.224008922334546057e-03,-1.283371182523495614e-02,1.421728525265010534e-02,-9.770608491767712733e-01
4.556390977443609103e+00,1.490165598330367436e-02,-3.610733209544212535e-02,-9.265368599338925648e-01,7.637436121485535745e-02,2.971428007659379297e-02,-4.172978559547643046e-02,-1.313775205034200533e-01,1.334123415525677592e-01,3.949610585908490401e-02,-1.860845181772932677e-01,-5.805878702380304901e-01,6.684858205107779838e-03,-1.313775205034200567e-02,1.334123415525677661e-02,-9.770503894140916135e-01
4.571428571428571175e+00,1.603518748399148167e-02,-3.564574496281851940e-02,-9.271599061825355204e-01,7.437890843344638347e-02,3.165502061789496335e-02,-4.113512373959412466e-02,-1.339393685219882890e-01,1.247193269701455803e-01,3.959255659935934091e-02,-1.548313801515169008e-01,-5.753322271188531234e-01,6.140473014898308740e-03,-1.339393685219882925e-02,1.247193269701455873e-02,-9.770407443400641601e-01
4.586466165413533247e+00,1.713844006824785313e-02,-3.515595344669379674e-02,-9.277739995517322313e-01,7.234842106833616615e-02,3.346568874716332465e-02,-4.053907324462069361e-02,-1.360400887610078713e-01,1.161163250717836964e-01,3.968078173923222235e-02,-1.247625847507963515e-01,-5.686344610623923490e-01,5.590853351706133630e-03,-1.360400887610078817e-02,1.161163250717837069e-02,-9.770319218260768990e-01
4.601503759398496207e+00,1.821093835966583821e-02,-3.463990254423042481e-02,-9.283791200926824194e-01,7.028969772925577897e-02,3.514779694365212370e-02,-3.994175839562866953e-02,-1.376978319098222381e-01,1.076241949103098894e-01,3.976070256482418935e-02,-9.592211710751330500e-02,-5.606044160590936132e-01,5.035999215524691180e-03,-1.376978319098222381e-02,1.076241949103098894e-02,-9.770239297435177050e-01
4.616541353383458279e+00,1.925230714059990994e-02,-3.409951221223203599e-02,-9.289752497344339055e-01,6.820925941745704935e-02,3.670315897594616378e-02,-3.934330466135849136e-02,-1.389313489841494942e-01,9.926215181200581661e-02,3.983224036225552211e-02,-6.834589380124450608e-02,-5.513507805376779425e-01,4.475910606363825948e-03,-1.389313489841494977e-02,9.926215181200582702e-03,-9.770167759637745641e-01
4.631578947368421240e+00,2.026226711425302765e-02,-3.353667302159749758e-02,-9.295623723016839257e-01,6.611334139708650859e-02,3.813386533334904571e-02,-3.874383869421760274e-02,-1.397598726856445484e-01,9.104778840119399919e-02,3.989531641764716002e-02,-4.206212419771079847e-02,-5.409806093843407826e-01,3.910587524223537066e-03,-1.397598726856445588e-02,9.104778840119400266e-03,-9.770104683582353511e-01
4.646616541353383312e+00,2.124063055772395375e-02,-3.295324217859206539e-02,-9.301404735325747852e-01,6.400788680905161732e-02,3.944225902582945004e-02,-3.814348833028084057e-02,-1.402030043389921876e-01,8.299710248920103006e-02,3.994985201711939021e-02,-1.709169026907034206e-02,-5.295988889303685498e-01,3.340029969102184786e-03,-1.402030043389921980e-02,8.299710248920103353e-03,-9.770050147982881628e-01
4.661654135338345384e+00,2.218729689160245724e-02,-3.235103990662759055e-02,-9.307095410964969506e-01,6.189854194153503880e-02,4.063091185095288327e-02,-3.754238258929065708e-02,-1.402806066553247688e-01,7.512453118393358498e-02,3.999576844679308962e-02,6.551458957573086384e-03,-5.173081445284204438e-01,2.764237940999768675e-03,-1.402806066553247827e-02,7.512453118393359018e-03,-9.770004231553207630e-01
4.676691729323308344e+00,2.310224819033232166e-02,-3.173184618086453967e-02,-9.312695646118860360e-01,5.979065306805485258e-02,4.170260121649730506e-02,-3.694065167465643285e-02,-1.400127025140840142e-01,6.744299058433997351e-02,4.003298699278855233e-02,2.885990198302604282e-02,-5.042080900616414674e-01,2.183211439908084792e-03,-1.400127025140840246e-02,6.744299058433997698e-03,-9.769967013007212486e-01
4.691729323308270416e+00,2.398554465624906304e-02,-3.109739780665949846e-02,-9.318205356640250070e-01,5.768926476144049798e-02,4.266028759806986953e-02,-3.633842697345524009e-02,-1.394193799021085645e-01,5.996392043561682428e-02,4.006142894122641240e-02,4.983233190419900094e-02,-4.903953184817995137e-01,1.596950465832056281e-03,-1.394193799021085749e-02,5.996392043561682601e-03,-9.769938571058774945e-01
4.706766917293232488e+00,2.483732007876857106e-02,-3.044938583178278743e-02,-9.323624478228409451e-01,5.559911959042561358e-02,4.350709270168694881e-02,-3.573584105643138470e-02,-1.385207030982746890e-01,5.269733313644285599e-02,4.008101557822710964e-02,6.947313920419179167e-02,-4.759630322514250000e-01,1.005455018774963939e-03,-1.385207030982747028e-02,5.269733313644286293e-03,-9.769918984421773755e-01
4.721804511278195449e+00,2.565777729882279257e-02,-2.978945328132746526e-02,-9.328952966607054753e-01,5.352465910455923848e-02,4.424627839232396498e-02,-3.513302767799649645e-02,-1.373366301451357796e-01,4.565186650782132594e-02,4.009166818991137526e-02,8.779199327613004811e-02,-4.610008123714645079e-01,4.087250987400888329e-04,-1.373366301451357796e-02,4.565186650782132767e-03,-9.769908331810089885e-01
4.736842105263157521e+00,2.644718369720232623e-02,-2.911919320338827652e-02,-9.334190797702353048e-01,5.147002601285841777e-02,4.488122644068739953e-02,-3.453012177622941797e-02,-1.358869366053827854e-01,3.883483975428316665e-02,4.009330806239974621e-02,1.048034254621994232e-01,-4.455944245084141886e-01,-1.932392942791313071e-04,-1.358869366053827923e-02,3.883483975428316751e-03,-9.769906691937600973e-01
4.751879699248119593e+00,2.720586672404006964e-02,-2.844014701287252839e-02,-9.339337967820905417e-01,4.943906746197530150e-02,4.541541913206777886e-02,-3.392725947287707905e-02,-1.341911455608849890e-01,3.225231207167743308e-02,4.008585648181275940e-02,1.205264161559443659e-01,-4.298256605934001051e-01,-8.004381602859779541e-04,-1.341911455608849925e-02,3.225231207167743308e-03,-9.769914143518187988e-01
4.766917293233082553e+00,2.793420948527554695e-02,-2.775380312019309209e-02,-9.344394493827750114e-01,4.743533932053722868e-02,4.585242077313726738e-02,-3.332457807335272720e-02,-1.322684637755117687e-01,2.590914338106650727e-02,4.006923473427084770e-02,1.349839882823860859e-01,-4.137722141484084792e-01,-1.412871499273888297e-03,-1.322684637755117826e-02,2.590914338106650901e-03,-9.769930765265729677e-01
4.781954887218044625e+00,2.863264640053170620e-02,-2.706159583112366721e-02,-9.349360413324343533e-01,4.546211137778982669e-02,4.619586012491640886e-02,-3.272221606673760691e-02,-1.301377239099062721e-01,1.980905669532435215e-02,4.004336410589474232e-02,1.482028092377322137e-01,-3.975075875016422788e-01,-2.030539311241222073e-03,-1.301377239099062860e-02,1.980905669532435388e-03,-9.769956635894105901e-01
4.796992481203007586e+00,2.930165894547917885e-02,-2.636490450371717018e-02,-9.354235784826574474e-01,4.352237336654822542e-02,4.644941378292942458e-02,-3.212031312578041836e-02,-1.278173326467635096e-01,1.395470165312997363e-02,4.000816588280494551e-02,1.602128031413663778e-01,-3.811010289825489394e-01,-2.653441596191260295e-03,-1.278173326467635200e-02,1.395470165312997449e-03,-9.769991834117196516e-01
4.812030075187969658e+00,2.994177149041598804e-02,-2.566505294793378078e-02,-9.359020687942755101e-01,4.161884172281803129e-02,4.661679051878011432e-02,-3.151901010689672766e-02,-1.253252245590267544e-01,8.347718784252500246e-03,3.996356135112207747e-02,1.710467750283541088e-01,-3.646174981369715296e-01,-3.281578354130565423e-03,-1.253252245590267579e-02,8.347718784252500680e-04,-9.770036438648879162e-01
4.827067669172931730e+00,3.055354724549843443e-02,-2.496330905345425441e-02,-9.363715223551596356e-01,3.975396699713356491e-02,4.670171659105520900e-02,-3.091844905016993827e-02,-1.226788215305811836e-01,2.988804099718245233e-03,3.990947179696643227e-02,1.807400483927751322e-01,-3.481176569721247671e-01,-3.914949585046012537e-03,-1.226788215305811905e-02,2.988804099718245667e-04,-9.770090528203034808e-01
4.842105263157894690e+00,3.113758432180979002e-02,-2.426088463107294035e-02,-9.368319513980222224e-01,3.792994183565870370e-02,4.670792202757910461e-02,-3.031877317935076019e-02,-1.198949975193905476e-01,-2.122226369557278502e-03,3.984581850645903950e-02,1.893301172821096057e-01,-3.316578852281353851e-01,-4.553555288937601205e-03,-1.198949975193905511e-02,-2.122226369557278557e-04,-9.770154181493542200e-01
4.857142857142856762e+00,3.169451191623325059e-02,-2.355893545308837544e-02,-9.372833703182168463e-01,3.614870945240902106e-02,4.663912787559642420e-02,-2.972012690185676931e-02,-1.169900484365094528e-01,-6.986372431889306678e-03,3.977252276572018630e-02,1.968563139408478491e-01,-3.152903176770686655e-01,-5.197395465828301767e-03,-1.169900484365094667e-02,-6.986372431889306895e-04,-9.770227477234281199e-01
4.872180451127819723e+00,3.222498662694360527e-02,-2.285856147819611758e-02,-9.377257956915363568e-01,3.441197251745998359e-02,4.649903441148579147e-02,-2.912265580877330604e-02,-1.139796669008650565e-01,-1.160538630800823923e-02,3.968950586087021531e-02,2.033594928097008925e-01,-2.990629014692104404e-01,-5.846470115701706341e-03,-1.139796669008650599e-02,-1.160538630800823923e-03,-9.770310494139130553e-01
4.887218045112781795e+00,3.272968890523668406e-02,-2.216080724653923806e-02,-9.381592462920131936e-01,3.272120238968150713e-02,4.629131029707860001e-02,-2.852650667485301383e-02,-1.108789216189228488e-01,-1.598171020510845419e-02,3.959668907802990634e-02,2.088817315054746770e-01,-2.830194715781491621e-01,-6.500779238549612288e-03,-1.108789216189228627e-02,-1.598171020510845419e-03,-9.770403310921971229e-01
4.902255639097743867e+00,3.320931964835981132e-02,-2.146666243081065198e-02,-9.385837431097182604e-01,3.107764862640156542e-02,4.601958266555452454e-02,-2.793182745851607862e-02,-1.077022411302790417e-01,-2.011841514951868970e-02,3.949399370331985182e-02,2.134660492353991912e-01,-2.671998424411990425e-01,-7.160322834376941017e-03,-1.077022411302790486e-02,-2.011841514951869230e-03,-9.770506006296680868e-01
4.917293233082706827e+00,3.366459693702653078e-02,-2.077706252957643371e-02,-9.389993093685611303e-01,2.948234870632253368e-02,4.568742811622746036e-02,-2.733876730184962509e-02,-1.044634016545925581e-01,-2.401914130757745042e-02,3.938134102286067889e-02,2.171561429406765886e-01,-2.516399139461263923e-01,-7.825100903191896037e-03,-1.044634016545925581e-02,-2.401914130757745128e-03,-9.770618658977140436e-01
4.932330827067668899e+00,3.409625292036734534e-02,-2.009288968933061609e-02,-9.394059705440895858e-01,2.793613790603262023e-02,4.529836459429030515e-02,-2.674747653060838282e-02,-1.011755187719780569e-01,-2.768803999692336093e-02,3.925865232277273020e-02,2.199961413161320156e-01,-2.363717899791180910e-01,-8.495113444984634526e-03,-1.011755187719780638e-02,-2.768803999692336093e-03,-9.770741347677228683e-01
4.947368421052630971e+00,3.450503085020169280e-02,-1.941497364217367391e-02,-9.398037543812879369e-01,2.643965927448975808e-02,4.485584412873975385e-02,-2.615810665421506795e-02,-9.785104266779728888e-02,-3.112971756411647001e-02,3.912584888917693127e-02,2.220303767169243825e-01,-2.214239078202984712e-01,-9.170360459768279668e-03,-9.785104266779729582e-03,-3.112971756411647261e-03,-9.770874151110824357e-01
4.962406015037593932e+00,3.489168226571676135e-02,-1.874409274641861828e-02,-9.401926909123788922e-01,2.499337365388408158e-02,4.436324639925467994e-02,-2.557081036575807251e-02,-9.450175667355581455e-02,-3.434918127933841991e-02,3.898285200819322921e-02,2.233031748388168702e-01,-2.068211767512739274e-01,-9.850841947532988641e-03,-9.450175667355582149e-03,-3.434918127933842252e-03,-9.771017147991807317e-01
4.977443609022556004e+00,3.525696432887891890e-02,-1.808097511790682579e-02,-9.405728124746202123e-01,2.359756969934369286e-02,4.382387310071673286e-02,-2.498574154199517672e-02,-9.113877883825349802e-02,-3.735178737485844724e-02,3.882958296594285486e-02,2.238586619462349381e-01,-1.925851243220030318e-01,-1.053655790827220072e-02,-9.113877883825350842e-03,-3.735178737485844985e-03,-9.771170417034058531e-01
4.992481203007518076e+00,3.560163731023822248e-02,-1.742629984026771925e-02,-9.409441537281064694e-01,2.225237385384844918e-02,4.324094307231672596e-02,-2.440305524334955220e-02,-8.777256626856744237e-02,-4.014319133138735674e-02,3.866596304854594268e-02,2.237405893210826779e-01,-1.787340488109773196e-01,-1.122750834200231945e-02,-8.777256626856744237e-03,-4.014319133138735847e-03,-9.771334036951454527e-01
5.007518796992481036e+00,3.592646222413985180e-02,-1.678069824289831272e-02,-9.413067516735669216e-01,2.095776023868346424e-02,4.261758815681106899e-02,-2.382290771391359918e-02,-8.441292198202846042e-02,-4.272930049492084520e-02,3.849191354212323779e-02,2.229921745155527824e-01,-1.652831765030944311e-01,-1.192369324871678238e-02,-8.441292198202846042e-03,-4.272930049492084346e-03,-9.771508086457877384e-01
5.022556390977443108e+00,3.623219861180474594e-02,-1.614475523593620482e-02,-9.416606456701667183e-01,1.971356042349426546e-02,4.195684975437057734e-02,-2.324545638144548398e-02,-8.106900402404709771e-02,-4.511622908680283650e-02,3.830735573279506201e-02,2.216559589134147468e-01,-1.522448225000408439e-01,-1.262511262841230913e-02,-8.106900402404710465e-03,-4.511622908680283650e-03,-9.771692644267205852e-01
5.037593984962406068e+00,3.651960247021589223e-02,-1.551901069206543422e-02,-9.420058774533042190e-01,1.851947304375163930e-02,4.126167603469652057e-02,-2.267085985737231010e-02,-7.774933660778872435e-02,-4.731025565099632180e-02,3.811221090668226452e-02,2.197736810357745485e-01,-1.396285538713336605e-01,-1.333176648108890146e-02,-7.774933660778872956e-03,-4.731025565099632700e-03,-9.771887789093318677e-01
5.052631578947368141e+00,3.678942432430312021e-02,-1.490396086551821000e-02,-9.423424911524134195e-01,1.737507323693521927e-02,4.053491977051765921e-02,-2.209927793678693672e-02,-7.446182304467371948e-02,-4.931778296542929652e-02,3.790640034990517410e-02,2.173861649690663478e-01,-1.274413540456726113e-01,-1.404365480674983797e-02,-7.446182304467372295e-03,-4.931778296542930345e-03,-9.772093599650095719e-01
5.067669172932330213e+00,3.704240743949760439e-02,-1.430005983922626699e-02,-9.426705333087608274e-01,1.627982187222593718e-02,3.977933675532360075e-02,-2.153087159845020263e-02,-7.121376024316564135e-02,-5.114530042831074569e-02,3.768984534858452196e-02,2.145332232443431797e-01,-1.156877874343675422e-01,-1.476077760538527586e-02,-7.121376024316564829e-03,-5.114530042831074569e-03,-9.772310154651416836e-01
5.082706766917293173e+00,3.727928617138898115e-02,-1.370772099160083406e-02,-9.429900528932452231e-01,1.523307455170758336e-02,3.899758476812253266e-02,-2.096580300479159928e-02,-6.801185456378186500e-02,-5.279934891593157653e-02,3.746246718884095606e-02,2.112535734573405266e-01,-1.043701633679590957e-01,-1.548313487700834004e-02,-6.801185456378186500e-03,-5.279934891593157827e-03,-9.772537532811159666e-01
5.097744360902255245e+00,3.750078444890214691e-02,-1.312731847499583673e-02,-9.433011013241994203e-01,1.423409036420991702e-02,3.819222304816037583e-02,-2.040423550190547178e-02,-6.486223882923428108e-02,-5.428648809526999408e-02,3.722418715679479823e-02,2.075847678874526703e-01,-9.348869851557048416e-02,-1.621072662162231087e-02,-6.486223882923428108e-03,-5.428648809526999582e-03,-9.772775812843206289e-01
5.112781954887218205e+00,3.770761438714621133e-02,-1.255918869847403967e-02,-9.436037324851875852e-01,1.328204037588556763e-02,3.736571224290622523e-02,-1.984633361955549444e-02,-6.177049030002013108e-02,-5.561326616283240182e-02,3.697492653856659928e-02,2.035631353508325359e-01,-8.304167704157119911e-02,-1.694355283921734900e-02,-6.177049030002013455e-03,-5.561326616283240702e-03,-9.773025073461434342e-01
5.127819548872180277e+00,3.790047502587950284e-02,-1.200363180801977507e-02,-9.438980027428053310e-01,1.237601584433180996e-02,3.652041479307777810e-02,-1.929226307117189523e-02,-5.874164943726796484e-02,-5.678619197066400032e-02,3.671460662027698635e-02,1.992237345067474630e-01,-7.302560783603018191e-02,-1.768161352978360468e-02,-5.874164943726796657e-03,-5.678619197066400726e-03,-9.773285393379723685e-01
5.142857142857142350e+00,3.808005118934870009e-02,-1.146091315789905460e-02,-9.441839709644792578e-01,1.151503614569721577e-02,3.565859571918135462e-02,-1.874219075385245500e-02,-5.578023928659041342e-02,-5.781170949100926382e-02,3.644314868804679475e-02,1.946003178274407219e-01,-6.343537823446684931e-02,-1.842490869334076700e-02,-5.578023928659041689e-03,-5.781170949100926729e-03,-9.773556851311954174e-01
5.157894736842105310e+00,3.824701246312149638e-02,-1.093126476739292828e-02,-9.444616985362661588e-01,1.069805640660827749e-02,3.478242377480660757e-02,-1.819628474836261847e-02,-5.289028532853309872e-02,-5.869617456290888990e-02,3.616047402799606181e-02,1.897253054387480764e-01,-5.426440371727719869e-02,-1.917343832988227526e-02,-5.289028532853310392e-03,-5.869617456290889337e-03,-9.773839525972004560e-01
5.172932330827067382e+00,3.840201228342866868e-02,-1.041488675763833048e-02,-9.447312493806543365e-01,9.923974834979955306e-03,3.389397293283423485e-02,-1.765471431913449504e-02,-5.007533565312478896e-02,-5.944583385690495325e-02,3.586650392624582406e-02,1.846297680417909592e-01,-4.550477314955198027e-02,-1.992720243940156524e-02,-5.007533565312478896e-03,-5.944583385690495846e-03,-9.774133496073754701e-01
5.187969924812029454e+00,3.854568713445137573e-02,-9.911948763833021425e-03,-9.449926899743601449e-01,9.191639745848868490e-03,3.299522417172263272e-02,-1.711764991426800719e-02,-4.733848132789311713e-02,-6.006680598787805109e-02,3.556115966891631314e-02,1.793434181337666689e-01,-3.714738918919934657e-02,-2.068620102191176535e-02,-4.733848132789312234e-03,-6.006680598787805282e-03,-9.774438840331084455e-01
5.203007518796992414e+00,3.867865584895629344e-02,-9.422591318513012099e-03,-9.452460893661291941e-01,8.499856280209052220e-03,3.208806753012687085e-02,-1.658526316553003352e-02,-4.468237684031089313e-02,-6.056506470099687345e-02,3.524436254212817698e-02,1.738946087584545552e-01,-2.918210355326119471e-02,-2.145043407740302929e-02,-4.468237684031089486e-03,-6.056506470099688039e-03,-9.774755637457872570e-01
5.218045112781954487e+00,3.880151900765425876e-02,-8.946927202109222071e-03,-9.454915191945373332e-01,7.847392816566028245e-03,3.117430439927155322e-02,-1.605772688835571671e-02,-4.210926050715402963e-02,-6.094642405146251385e-02,3.491603383200193866e-02,1.683103390336699590e-01,-2.159784688996645510e-02,-2.221990160586879287e-02,-4.210926050715403483e-03,-6.094642405146251558e-03,-9.775083966167998906e-01
5.233082706766916559e+00,3.891485843266700995e-02,-8.485042757440677819e-03,-9.457290537057856383e-01,7.232987076450248659e-03,3.025565002370173701e-02,-1.553521508184685374e-02,-3.962097475439997629e-02,-6.121652549537265342e-02,3.457609482465843348e-02,1.626162657228695241e-01,-1.438275305776131122e-02,-2.299460360731562028e-02,-3.962097475439997629e-03,-6.121652549537265516e-03,-9.775423905175342210e-01
5.248120300751879519e+00,3.901923677052500372e-02,-8.036999165194706404e-03,-9.459587697715046151e-01,6.655351926472471112e-03,2.933373618232871030e-02,-1.501790292877277187e-02,-3.721898618211394449e-02,-6.138082680643702077e-02,3.422446680621801102e-02,1.568367201414716250e-01,-7.524277661214020391e-03,-2.377454008175335434e-02,-3.721898618211394796e-03,-6.138082680643702424e-03,-9.775775533193783451e-01
5.263157894736841591e+00,3.911519716015288833e-02,-7.602833677915324384e-03,-9.461807469065527387e-01,6.113180880753255227e-03,2.841011402295299040e-02,-1.450596679556944400e-02,-3.490440533930846967e-02,-6.144459273130929711e-02,3.386107106280119433e-02,1.509947297142209266e-01,-1.009310738401174648e-03,-2.455971102917215571e-02,-3.490440533930847054e-03,-6.144459273130929884e-03,-9.776138928937200268e-01
5.278195488721804551e+00,3.920326298137451898e-02,-7.182560810377950668e-03,-9.463950672868124414e-01,5.605153308584315958e-03,2.748625702479629354e-02,-1.399958423234200743e-02,-3.267800614380401980e-02,-6.141288729505203769e-02,3.348582888052861750e-02,1.451120435281670340e-01,5.175716465623333637e-03,-2.535011644957858162e-02,-3.267800614380401980e-03,-6.141288729505204463e-03,-9.776514171119472518e-01
5.293233082706766623e+00,3.928393767955157267e-02,-6.776173484587273005e-03,-9.466018157669952027e-01,5.129939353068627313e-03,2.656356406488250693e-02,-1.349893397286076359e-02,-3.054024489168703088e-02,-6.129056766756942748e-02,3.309866154552063011e-02,1.392091612555645952e-01,1.104473066832526752e-02,-2.614575634295950718e-02,-3.054024489168703175e-03,-6.129056766756943442e-03,-9.776901338454480062e-01
5.308270676691728696e+00,3.935770466205010254e-02,-6.383644128046497834e-03,-9.468010798984365373e-01,4.686204567301441304e-03,2.564336256548794060e-02,-1.300419593456473601e-02,-2.849127881029381304e-02,-6.108227950158220954e-02,3.269949034389826176e-02,1.333053648528141899e-01,1.661192165932052697e-02,-2.694663070932150004e-02,-2.849127881029381304e-03,-6.108227950158221127e-03,-9.777300509656102756e-01
5.323308270676691656e+00,3.942502726234697191e-02,-6.004925724211877466e-03,-9.469929499468963119e-01,4.272614275222068325e-03,2.472691170118414619e-02,-1.251555121856048024e-02,-2.653098411715595212e-02,-6.079245365305093601e-02,3.228823656178163998e-02,1.274187524738225608e-01,2.189165331895604957e-02,-2.775273954868096027e-02,-2.653098411715595212e-03,-6.079245365305093948e-03,-9.777711763438219350e-01
5.338345864661653728e+00,3.948634876769112345e-02,-5.639952814396179993e-03,-9.471775189103608383e-01,3.887837664803461737e-03,2.381540564535843466e-02,-1.203318210962089907e-02,-2.465897355564584947e-02,-6.042530419557951005e-02,3.186482148529131558e-02,1.215662740699054029e-01,2.689838049006990778e-02,-2.856408286101820571e-02,-2.465897355564585034e-03,-6.042530419557951699e-03,-9.778135178514709702e-01
5.353383458646616688e+00,3.954209250635262046e-02,-5.288642450683485839e-03,-9.473548825368404147e-01,3.530551621629477322e-03,2.290997683741708216e-02,-1.155727207618687837e-02,-2.287461338574191261e-02,-5.998482764131499168e-02,3.142916640054801286e-02,1.157637681824230658e-01,3.164657162622916409e-02,-2.938066064632338659e-02,-2.287461338574191434e-03,-5.998482764131499688e-03,-9.778570833599452561e-01
5.368421052631578760e+00,3.959266199061976105e-02,-4.950895099667215749e-03,-9.475251393421670887e-01,3.199444311161900138e-03,2.201169925316952963e-02,-1.108800577036669031e-02,-2.117703981544771102e-02,-5.947480328218998635e-02,3.098119259367256365e-02,1.100259994686112325e-01,3.615063712137946139e-02,-3.020247290461619549e-02,-2.117703981544771102e-03,-5.947480328218998635e-03,-9.779018807406328895e-01
5.383458646616540832e+00,3.963844111182980579e-02,-4.626595497077458895e-03,-9.476883906277977498e-01,2.893218518171182096e-03,2.112159166219183468e-02,-1.062556902793643232e-02,-1.956517486507136291e-02,-5.889879456688192766e-02,3.052082135078511629e-02,1.043666965356798981e-01,4.042486321090899004e-02,-3.102951963589991105e-02,-1.956517486507136291e-03,-5.889879456688193113e-03,-9.779479178649216342e-01
5.398496240601503793e+00,3.967979438384310054e-02,-4.315613453626733660e-03,-9.478447404986127811e-01,2.610594751889431728e-03,2.024062085721112583e-02,-1.017014886833796615e-02,-1.803774166273069968e-02,-5.826015143060752494e-02,3.004797395800640203e-02,9.879858969268785762e-02,4.448335132204622733e-02,-3.186180084016469044e-02,-1.803774166273070141e-03,-5.826015143060752841e-03,-9.779952026041994761e-01
5.413533834586465865e+00,3.971706723150295049e-02,-4.017804612593657045e-03,-9.479942958807128228e-01,2.350314125413558060e-03,1.936970484181013696e-02,-9.721933494682014412e-03,-1.659327917504889796e-02,-5.756201349678565643e-02,2.956257170145685717e-02,9.333344826384404325e-02,4.833996274140055921e-02,-3.269931651741381923e-02,-1.659327917504889926e-03,-5.756201349678566337e-03,-9.780437428298544011e-01
5.428571428571427937e+00,3.975058632075148535e-02,-3.733011159854212821e-03,-9.481371665392209769e-01,2.111141017780769451e-03,1.850971596391712617e-02,-9.281112293746099709e-03,-1.523015638206442340e-02,-5.680731407167100011e-02,2.906453586725711580e-02,8.798211714040778120e-02,5.200826845975866503e-02,-3.354206666765056910e-02,-1.523015638206442514e-03,-5.680731407167100011e-03,-9.780935464132743951e-01
5.443609022556390897e+00,3.978065992719409527e-02,-3.461062487276939277e-03,-9.482734650960820133e-01,1.891865526986532056e-03,1.766148398375105497e-02,-8.847875835974980049e-03,-1.394658591006052439e-02,-5.599878485517816723e-02,2.855378774152751709e-02,8.275455228163287880e-02,5.550150404857052272e-02,-3.439005129086182555e-02,-1.394658591006052483e-03,-5.599878485517816896e-03,-9.781446212258473327e-01
5.458646616541352969e+00,3.980757834002954243e-02,-3.201775810543237583e-03,-9.484033070478610217e-01,1.691305721965396906e-03,1.682579906601151809e-02,-8.422415875481537029e-03,-1.274063714008432345e-02,-5.513896129335976032e-02,2.803024861038909063e-02,7.765985490745352937e-02,5.883252941860787205e-02,-3.524327038705085680e-02,-1.274063714008432432e-03,-5.513896129335976726e-03,-9.781969751389612000e-01
5.473684210526315042e+00,3.983161429838213280e-02,-2.954956742595160179e-03,-9.485268107835438389e-01,1.508309701258747030e-03,1.600341468720458543e-02,-8.004925350044711507e-03,-1.161024881354970339e-02,-5.423018850026193466e-02,2.749383975996207499e-02,7.270630415703284444e-02,6.201379330836301329e-02,-3.610172395622752300e-02,-1.161024881354970426e-03,-5.423018850026193466e-03,-9.782506160240038717e-01
5.488721804511278002e+00,3.985302345718349376e-02,-2.720399824060893389e-03,-9.486440976023340355e-01,1.341757465757887832e-03,1.519505045008629103e-02,-7.595598381112307791e-03,-1.055324115953080837e-02,-5.327462767919095843e-02,2.694448247636720833e-02,6.790138801800463253e-02,6.505730234848693117e-02,-3.696541199838852820e-02,-1.055324115953080967e-03,-5.327462767919096190e-03,-9.783055517523633338e-01
5.503759398496240074e+00,3.987204487986346219e-02,-2.497889012085082600e-03,-9.487552917314572287e-01,1.190562612501606336e-03,1.440139479820646065e-02,-7.194630273798630071e-03,-9.567327570983899521e-03,-5.227426297573707636e-02,2.638209804572482636e-02,6.325183236049415625e-02,6.797459454819548830e-02,-3.783433451353060417e-02,-9.567327570983900171e-04,-5.227426297573708157e-03,-9.783617901954275720e-01
5.518796992481203034e+00,3.988890155520592035e-02,-2.287198129146370950e-03,-9.488605203439567370e-01,1.053673856106498389e-03,1.362310762456863181e-02,-6.802217516884774724e-03,-8.650125859524970123e-03,-5.123090869721556168e-02,2.580660775415576091e-02,5.876362793859448569e-02,7.077671704946471298e-02,-3.870849150165701913e-02,-8.650125859524970991e-04,-5.123090869721556341e-03,-9.784193392245845722e-01
